id;search_type;search_query;search_parameters;agency_id;provider_id;frequency;last_run_at;next_run_at;is_active;priority;results_count;total_runs;successful_runs;failed_runs;last_error;tags;notes;created_at;updated_at;created_by
8781675e-0701-4c80-a777-d1cd5e0251a6;relationship;transit (partnership OR collaboration OR joint venture OR MOU) announcement;"{""date_range"":""past_week""}";;;weekly;;2025-11-20 01:35:06.708531+00;true;medium;0;0;0;0;;"[""partnerships"",""relationships""]";Track new partnerships and collaborations;2025-11-20 01:35:06.708531+00;2025-11-20 01:35:06.708531+00;2babc540-acbb-4012-a198-971125628657
77566e84-5ce7-47da-bd2d-e653bd7c3e3f;agency;"""WeGo Public Transit"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Madison, TN""}";2585449e-546a-4b9f-bc0c-e2b82c2ee77c;;daily;;2025-11-20 01:34:43.803691+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for WeGo Public Transit;2025-11-20 01:34:43.803691+00;2025-11-20 01:34:43.803691+00;2babc540-acbb-4012-a198-971125628657
6fbb439a-a36c-4caf-9229-dddbef3f1f99;agency;"""Suffolk County Transit"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Yaphank, NY""}";773738c6-bea2-46e4-b9b0-b180a36c717c;;daily;;2025-11-20 01:34:45.236699+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for Suffolk County Transit;2025-11-20 01:34:45.236699+00;2025-11-20 01:34:45.236699+00;2babc540-acbb-4012-a198-971125628657
fe9bb6c8-cd1c-4ce1-8815-b4ad3f5af1de;agency;"""Sun Tran"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Tucson, AZ""}";9ca6ccfb-28d0-4509-8939-0f481e161249;;daily;;2025-11-20 01:34:45.957609+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for Sun Tran;2025-11-20 01:34:45.957609+00;2025-11-20 01:34:45.957609+00;2babc540-acbb-4012-a198-971125628657
e43bcdf5-1691-4963-accd-e1dec5ef8746;agency;"""Jacksonville Transportation Authority"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Jacksonville, FL""}";2d1446a3-4955-4ad7-bf85-83dd6e485a7b;;daily;;2025-11-20 01:34:46.649827+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for Jacksonville Transportation Authority;2025-11-20 01:34:46.649827+00;2025-11-20 01:34:46.649827+00;2babc540-acbb-4012-a198-971125628657
2948318e-923c-43a2-aa0b-82f677c8bd58;agency;"""GoRaleigh"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Raleigh, NC""}";3710a240-8674-4fee-b91f-152e4bc47f43;;daily;;2025-11-20 01:34:47.354315+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for GoRaleigh;2025-11-20 01:34:47.354315+00;2025-11-20 01:34:47.354315+00;2babc540-acbb-4012-a198-971125628657
b0ea26e0-3d4b-49be-aed6-ec0a07af6ec0;agency;"""Detroit Department of Transportation"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Detroit, MI""}";d22184a5-014e-40ac-9d5c-0ebb38b7544f;;daily;;2025-11-20 01:34:48.05345+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for Detroit Department of Transportation;2025-11-20 01:34:48.05345+00;2025-11-20 01:34:48.05345+00;2babc540-acbb-4012-a198-971125628657
ecc1c11f-ce79-4b78-bea4-d050c3b36c72;agency;"""Greater Richmond Transit Company"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Richmond, VA""}";e9e4dc02-2f18-4576-958b-e71f31495323;;daily;;2025-11-20 01:34:48.752316+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for Greater Richmond Transit Company;2025-11-20 01:34:48.752316+00;2025-11-20 01:34:48.752316+00;2babc540-acbb-4012-a198-971125628657
0ab5445b-dc94-4fff-8054-5eba2fd2a174;agency;"""Atlanta-Region Transit Link Authority"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Atlanta, GA""}";8f3e2d53-5952-4a9d-b419-0ebef2390da7;;daily;;2025-11-20 01:34:49.451381+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for Atlanta-Region Transit Link Authority;2025-11-20 01:34:49.451381+00;2025-11-20 01:34:49.451381+00;2babc540-acbb-4012-a198-971125628657
a7ed374a-751c-411b-8cf9-2d070807c063;agency;"""Ann Arbor Area Transportation Authority"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Ann Arbor, MI""}";9ba91b91-6226-4dbf-979a-40c7560557a7;;daily;;2025-11-20 01:34:50.834905+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for Ann Arbor Area Transportation Authority;2025-11-20 01:34:50.834905+00;2025-11-20 01:34:50.834905+00;2babc540-acbb-4012-a198-971125628657
6ae8352f-455c-4290-98dd-65465c0ec3d2;agency;"""Blue Water Area Transit"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Port Huron, MI""}";b2675292-1850-4b6b-85a8-dca69e72e509;;daily;;2025-11-20 01:34:51.540936+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for Blue Water Area Transit;2025-11-20 01:34:51.540936+00;2025-11-20 01:34:51.540936+00;2babc540-acbb-4012-a198-971125628657
a06973fc-f8ef-40ae-8180-6cc3a4d42a2b;agency;"""IndyGo"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Indianapolis, IN""}";38933c27-17df-40f5-93c9-c1e342260e57;;daily;;2025-11-20 01:34:52.242554+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for IndyGo;2025-11-20 01:34:52.242554+00;2025-11-20 01:34:52.242554+00;2babc540-acbb-4012-a198-971125628657
1b719220-3fa1-4780-9279-c0f5fcbb0fef;agency;"""Denton County Transportation Authority"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Lewisville, TX""}";c6f25eca-0808-46e4-82e6-37cb3443152b;;daily;;2025-11-20 01:34:52.965285+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for Denton County Transportation Authority;2025-11-20 01:34:52.965285+00;2025-11-20 01:34:52.965285+00;2babc540-acbb-4012-a198-971125628657
3e8356de-6ff8-4e6d-8080-20bc9ae271af;agency;"""Kitsap Transit"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Bremerton, WA""}";e406f41c-6fa1-48bb-bd1a-e0ce76d881ef;;daily;;2025-11-20 01:34:53.679997+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for Kitsap Transit;2025-11-20 01:34:53.679997+00;2025-11-20 01:34:53.679997+00;2babc540-acbb-4012-a198-971125628657
b817ae8f-18d2-4e74-b19f-241b7b7f1735;provider;"""Transdev"" transit (contract OR partnership OR agreement OR service)";"{""date_range"":""past_month"",""provider_type"":""contract-operator""}";;05db1b25-f019-4be3-92dd-db5174dda6bd;weekly;;2025-11-20 01:34:54.386743+00;true;medium;0;0;0;0;;"[""provider-news"",""contracts""]";Contract tracking for Transdev;2025-11-20 01:34:54.386743+00;2025-11-20 01:34:54.386743+00;2babc540-acbb-4012-a198-971125628657
86f9203c-f21e-45de-8d16-d2e61a9bd353;provider;"""Gillig"" transit (contract OR partnership OR agreement OR service)";"{""date_range"":""past_month"",""provider_type"":""other""}";;ca9b66c1-179c-49ea-8b18-b3fe524fa563;weekly;;2025-11-20 01:34:55.11082+00;true;medium;0;0;0;0;;"[""provider-news"",""contracts""]";Contract tracking for Gillig;2025-11-20 01:34:55.11082+00;2025-11-20 01:34:55.11082+00;2babc540-acbb-4012-a198-971125628657
d3267925-bf82-474c-8ab2-9ad944a29716;provider;"""Keolis North America"" transit (contract OR partnership OR agreement OR service)";"{""date_range"":""past_month"",""provider_type"":""contract-operator""}";;1186f0e2-691d-4930-b3e9-336a481e54c5;weekly;;2025-11-20 01:34:55.801431+00;true;medium;0;0;0;0;;"[""provider-news"",""contracts""]";Contract tracking for Keolis North America;2025-11-20 01:34:55.801431+00;2025-11-20 01:34:55.801431+00;2babc540-acbb-4012-a198-971125628657
3031fa21-04fa-4c4e-889e-c0fc566553ff;provider;"""QRyde"" transit (contract OR partnership OR agreement OR service)";"{""date_range"":""past_month"",""provider_type"":""technology""}";;fc1d14a7-dc71-4c85-9f3d-1e3be5366023;weekly;;2025-11-20 01:34:56.48912+00;true;medium;0;0;0;0;;"[""provider-news"",""contracts""]";Contract tracking for QRyde;2025-11-20 01:34:56.48912+00;2025-11-20 01:34:56.48912+00;2babc540-acbb-4012-a198-971125628657
6e03e38b-833f-44d9-8bf2-e718cb96c2dd;provider;"""Watson Consulting Group"" transit (contract OR partnership OR agreement OR service)";"{""date_range"":""past_month"",""provider_type"":""service""}";;df6a4e83-f93f-4334-9be2-c080ce59a550;weekly;;2025-11-20 01:34:57.194342+00;true;medium;0;0;0;0;;"[""provider-news"",""contracts""]";Contract tracking for Watson Consulting Group;2025-11-20 01:34:57.194342+00;2025-11-20 01:34:57.194342+00;2babc540-acbb-4012-a198-971125628657
99b9ba79-05b3-4bd5-8f25-0532aa8f2e3b;agency;"""Puerto Rico Highway and Transportation Authority"" transit news OR announcement OR contract";"{""date_range"":""past_week"",""location"":""San Juan, PR""}";bc70a032-f22a-41eb-963a-e5c21adee352;;daily;;2025-11-20 01:34:50.143486+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";General news for Puerto Rico Highway and Transportation Authority;2025-11-20 01:34:50.143486+00;2025-11-20 04:39:02.392909+00;2babc540-acbb-4012-a198-971125628657
e9f0ed28-8e78-423c-a739-08961c8a5ea9;agency;"""Suffolk County Transit"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Yaphank, NY""}";773738c6-bea2-46e4-b9b0-b180a36c717c;;daily;;2025-11-20 01:34:45.008546+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for Suffolk County Transit;2025-11-20 01:34:45.008546+00;2025-11-20 01:34:45.008546+00;2babc540-acbb-4012-a198-971125628657
200c1495-63fb-4dbb-b855-848dfb94882a;agency;"""Fairfax Connector Bus System"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Fairfax, VA""}";e345c55d-c473-4ab0-805e-d97b2d0854e6;;daily;;2025-11-20 01:34:45.71955+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for Fairfax Connector Bus System;2025-11-20 01:34:45.71955+00;2025-11-20 01:34:45.71955+00;2babc540-acbb-4012-a198-971125628657
5b627e18-0355-46de-b02b-3315d6ae7df9;agency;"""Jacksonville Transportation Authority"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Jacksonville, FL""}";2d1446a3-4955-4ad7-bf85-83dd6e485a7b;;daily;;2025-11-20 01:34:46.423899+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for Jacksonville Transportation Authority;2025-11-20 01:34:46.423899+00;2025-11-20 01:34:46.423899+00;2babc540-acbb-4012-a198-971125628657
2c756aa9-c20f-47ed-acc0-f6c6a6a0819f;agency;"""Transit Authority of River City"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Louisville, KY""}";90b2ee5f-9736-43e3-b49e-e3dc472c2d78;;daily;;2025-11-20 01:34:47.125302+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for Transit Authority of River City;2025-11-20 01:34:47.125302+00;2025-11-20 01:34:47.125302+00;2babc540-acbb-4012-a198-971125628657
17b1b702-7629-4946-a308-1d553bf2966c;agency;"""Detroit Department of Transportation"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Detroit, MI""}";d22184a5-014e-40ac-9d5c-0ebb38b7544f;;daily;;2025-11-20 01:34:47.81881+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for Detroit Department of Transportation;2025-11-20 01:34:47.81881+00;2025-11-20 01:34:47.81881+00;2babc540-acbb-4012-a198-971125628657
d0dcc7fa-1568-4240-93b7-edf2d4480a63;agency;"""MTA Flint"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Flint, MI""}";5173ca45-7165-4d0d-84f2-a219b349732f;;daily;;2025-11-20 01:34:48.516711+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for MTA Flint;2025-11-20 01:34:48.516711+00;2025-11-20 01:34:48.516711+00;2babc540-acbb-4012-a198-971125628657
fa620e57-1cdc-44fd-9fb3-ab789a98833c;agency;"""Atlanta-Region Transit Link Authority"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Atlanta, GA""}";8f3e2d53-5952-4a9d-b419-0ebef2390da7;;daily;;2025-11-20 01:34:49.218452+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for Atlanta-Region Transit Link Authority;2025-11-20 01:34:49.218452+00;2025-11-20 01:34:49.218452+00;2babc540-acbb-4012-a198-971125628657
72607602-e841-4946-bec3-94103a547a39;agency;"""Intercity Transit"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Olympia, WA""}";25df5555-4594-4362-af73-353e3e6af74e;;daily;;2025-11-20 01:34:49.912557+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for Intercity Transit;2025-11-20 01:34:49.912557+00;2025-11-20 01:34:49.912557+00;2babc540-acbb-4012-a198-971125628657
0b651ee7-e120-4a6f-9c58-149aef02be07;agency;"""Ann Arbor Area Transportation Authority"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Ann Arbor, MI""}";9ba91b91-6226-4dbf-979a-40c7560557a7;;daily;;2025-11-20 01:34:50.601995+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for Ann Arbor Area Transportation Authority;2025-11-20 01:34:50.601995+00;2025-11-20 01:34:50.601995+00;2babc540-acbb-4012-a198-971125628657
9e133eb2-bbbe-4344-b123-ca3c132e348e;agency;"""Riverside Transit Agency"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Riverside, CA""}";cb6faa82-12c7-493d-80f5-de1187f85dbe;;daily;;2025-11-20 01:34:51.297148+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for Riverside Transit Agency;2025-11-20 01:34:51.297148+00;2025-11-20 01:34:51.297148+00;2babc540-acbb-4012-a198-971125628657
2f62f29e-0fad-465b-8023-5f0fa13480f7;agency;"""IndyGo"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Indianapolis, IN""}";38933c27-17df-40f5-93c9-c1e342260e57;;daily;;2025-11-20 01:34:52.00478+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for IndyGo;2025-11-20 01:34:52.00478+00;2025-11-20 01:34:52.00478+00;2babc540-acbb-4012-a198-971125628657
73dd66e3-a1fa-4b6f-9114-4ca75fc3a20c;agency;"""Regional Transit Service"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Rochester, NY""}";b38b7897-9201-4f24-849a-4d88154e83e0;;daily;;2025-11-20 01:34:52.733328+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for Regional Transit Service;2025-11-20 01:34:52.733328+00;2025-11-20 01:34:52.733328+00;2babc540-acbb-4012-a198-971125628657
3cb21461-7854-4835-a0bd-6a5ca8b55be5;agency;"""Kitsap Transit"" transit news OR announcement OR contract";"{""date_range"":""past_month"",""location"":""Bremerton, WA""}";e406f41c-6fa1-48bb-bd1a-e0ce76d881ef;;daily;;2025-11-20 01:34:53.451902+00;true;medium;0;0;0;0;;"[""agency-news"",""general""]";General news for Kitsap Transit;2025-11-20 01:34:53.451902+00;2025-11-20 01:34:53.451902+00;2babc540-acbb-4012-a198-971125628657
3f3aec85-898b-4f5d-8a60-92957f1ee900;agency;"""CTTransit"" (RFP OR ""request for proposals"" OR ""contract award"" OR procurement)";"{""date_range"":""past_week"",""location"":""Hartford, CT""}";b3abca20-f252-4193-880b-e9b9c4229083;;daily;;2025-11-20 01:34:54.15346+00;true;high;0;0;0;0;;"[""rfp"",""procurement"",""contract""]";RFP and contract tracking for CTTransit;2025-11-20 01:34:54.15346+00;2025-11-20 01:34:54.15346+00;2babc540-acbb-4012-a198-971125628657
0ec86cb9-a7ac-4271-bfa4-e9dc80de5547;provider;"""New Flyer"" transit (contract OR partnership OR agreement OR service)";"{""date_range"":""past_month"",""provider_type"":""other""}";;6710c046-4d3d-4b46-a04e-c8c554f58978;weekly;;2025-11-20 01:34:54.878736+00;true;medium;0;0;0;0;;"[""provider-news"",""contracts""]";Contract tracking for New Flyer;2025-11-20 01:34:54.878736+00;2025-11-20 01:34:54.878736+00;2babc540-acbb-4012-a198-971125628657
dd236b19-6eb7-49eb-99b7-d18eef800fd1;provider;"""First Transit"" transit (contract OR partnership OR agreement OR service)";"{""date_range"":""past_month"",""provider_type"":""contract-operator""}";;d4b7782a-12f9-4027-abd3-32827ee42023;weekly;;2025-11-20 01:34:55.574682+00;true;medium;0;0;0;0;;"[""provider-news"",""contracts""]";Contract tracking for First Transit;2025-11-20 01:34:55.574682+00;2025-11-20 01:34:55.574682+00;2babc540-acbb-4012-a198-971125628657
f65f0224-a465-4059-b1ef-e063cbbbc335;provider;"""Call-a-Ride"" transit (contract OR partnership OR agreement OR service)";"{""date_range"":""past_month"",""provider_type"":""paratransit""}";;789a4111-f22c-4f87-b0d0-c05423bb5ec0;weekly;;2025-11-20 01:34:56.262366+00;true;medium;0;0;0;0;;"[""provider-news"",""contracts""]";Contract tracking for Call-a-Ride;2025-11-20 01:34:56.262366+00;2025-11-20 01:34:56.262366+00;2babc540-acbb-4012-a198-971125628657
08696b31-ae29-43c4-9c25-bb06d955fd5d;provider;"""MOOver"" transit (contract OR partnership OR agreement OR service)";"{""date_range"":""past_month"",""provider_type"":""service""}";;75bdfe2a-3afa-44c0-9ad2-64f00b5a824e;weekly;;2025-11-20 01:34:56.956293+00;true;medium;0;0;0;0;;"[""provider-news"",""contracts""]";Contract tracking for MOOver;2025-11-20 01:34:56.956293+00;2025-11-20 01:34:56.956293+00;2babc540-acbb-4012-a198-971125628657
1c255610-5130-4385-8c76-4c59889bb5ab;provider;"""Via Transportation"" transit (contract OR partnership OR agreement OR service)";"{""date_range"":""past_month"",""provider_type"":""technology/service""}";;f342d2c6-0743-4cb5-895a-4b5523000c8f;weekly;;2025-11-20 01:34:57.740037+00;true;medium;0;0;0;0;;"[""provider-news"",""contracts""]";Contract tracking for Via Transportation;2025-11-20 01:34:57.740037+00;2025-11-20 01:34:57.740037+00;2babc540-acbb-4012-a198-971125628657
8fd3628b-bba2-4235-9dae-420db399d1d4;provider;"""Transdev (U.S. Operations)"" transit (contract OR partnership OR agreement OR service)";"{""date_range"":""past_month"",""provider_type"":""service""}";;91ace16b-7584-4446-822c-b15e748083ba;weekly;;2025-11-20 01:34:58.441711+00;true;medium;0;0;0;0;;"[""provider-news"",""contracts""]";Contract tracking for Transdev (U.S. Operations);2025-11-20 01:34:58.441711+00;2025-11-20 01:34:58.441711+00;2babc540-acbb-4012-a198-971125628657
1fbac653-5722-4163-9516-baeec80f6a03;provider;"""Ecolane"" transit (contract OR partnership OR agreement OR service)";"{""date_range"":""past_month"",""provider_type"":""other""}";;c60cf9ad-fa3e-4ef7-b690-7198becd8613;weekly;;2025-11-20 01:34:55.336936+00;true;medium;0;0;0;0;;"[""provider-news"",""contracts""]";Contract tracking for Ecolane;2025-11-20 01:34:55.336936+00;2025-11-20 01:34:55.336936+00;2babc540-acbb-4012-a198-971125628657
